HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM,centres_N,centres_NDR_avg,centres_DTM_avg,centres_slope_avg,centres_aspectN_avg,centres_CrossScCrv_avg,centres_LongtCrv_avg,centres_Npx,context9_N,context9_NDR_min,context9_NDR_max,context9_NDR_avg,context9_NDR_stddev,context9_DTM_min,context9_DTM_max,context9_DTM_avg,context9_DTM_stddev,context9_slope_min,context9_slope_max,context9_slope_avg,context9_slope_stddev,context9_aspectN_min,context9_aspectN_max,context9_aspectN_avg,context9_aspectN_stddev,context9_CrossScCrv_min,context9_CrossScCrv_max,context9_CrossScCrv_avg,context9_CrossScCrv_stddev,context9_LongtCrv_min,context9_LongtCrv_max,context9_LongtCrv_avg,context9_LongtCrv_stddev,context9_Npx,context_N,context_NDR_min,context_NDR_max,context_NDR_avg,context_NDR_stddev,context_DTM_min,context_DTM_max,context_DTM_avg,context_DTM_stddev,context_slope_min,context_slope_max,context_slope_avg,context_slope_stddev,context_aspectN_min,context_aspectN_max,context_aspectN_avg,context_aspectN_stddev,context_CrossScCrv_min,context_CrossScCrv_max,context_CrossScCrv_avg,context_CrossScCrv_stddev,context_LongtCrv_min,context_LongtCrv_max,context_LongtCrv_avg,context_LongtCrv_stddev,context_Npx,extent_N,extent_NDR_min,extent_NDR_max,extent_NDR_avg,extent_NDR_stddev,extent_DTM_min,extent_DTM_max,extent_DTM_avg,extent_DTM_stddev,extent_slope_min,extent_slope_max,extent_slope_avg,extent_slope_stddev,extent_aspectN_min,extent_aspectN_max,extent_aspectN_avg,extent_aspectN_stddev,extent_CrossScCrv_min,extent_CrossScCrv_max,extent_CrossScCrv_avg,extent_CrossScCrv_stddev,extent_LongtCrv_min,extent_LongtCrv_max,extent_LongtCrv_avg,extent_LongtCrv_stddev,extent_Npx,heads5km_N,heads5km_NDR_min,heads5km_NDR_max,heads5km_NDR_avg,heads5km_NDR_stddev,heads5km_DTM_min,heads5km_DTM_max,heads5km_DTM_avg,heads5km_DTM_stddev,heads5km_slope_min,heads5km_slope_max,heads5km_slope_avg,heads5km_slope_stddev,heads5km_aspectN_min,heads5km_aspectN_max,heads5km_aspectN_avg,heads5km_aspectN_stddev,heads5km_CrossScCrv_min,heads5km_CrossScCrv_max,heads5km_CrossScCrv_avg,heads5km_CrossScCrv_stddev,heads5km_LongtCrv_min,heads5km_LongtCrv_max,heads5km_LongtCrv_avg,heads5km_LongtCrv_stddev,heads5km_Npx,heads_N,heads_NDR_avg,heads_DTM_avg,heads_slope_avg,heads_aspectN_avg,heads_CrossScCrv_avg,heads_LongtCrv_avg,heads_Npx,termini_N,termini_NDR_avg,termini_DTM_avg,termini_slope_avg,termini_aspectN_avg,termini_CrossScCrv_avg,termini_LongtCrv_avg,termini_Npx
-3284142.27528,2841267.42361,-3285250.20737,2838843.08848,-3286358.13945,2836519.52034,-3284382.93266,2838629.69957,-3286158.34842,2839062.40486,5.12848,1.61304,8.27247,202.23803,11,-72.3511,47.893,H5401_0000_DA4,100,,,,10,203.25,-1364,14.641,128.693,-0.0375673,0.00507638,4,10,110,247,187.975,9.92005,-2066,-686,-1344.58,350.085,0,32.475,5.04385,3.59722,0,180,66.7642,54.2909,-0.409387,0.786156,-0.00153454,0.0496201,-0.766852,0.975813,0.000561617,0.0660519,76045,10,144,247,184.439,13.3857,-1654,-968,-1312.11,177.97,0,21.5918,6.9397,3.77372,0,180,59.907,58.5529,-0.312316,0.408498,0.00202174,0.0478162,-0.431939,0.379502,0.00164418,0.0671277,8454,10,165,238,198.502,11.1335,-1576,-1030,-1326.86,165.328,0.213528,17.7248,7.8571,4.08372,0,180,122.922,40.2195,-0.312316,0.408498,-0.0136466,0.0923971,-0.266402,0.379502,-0.0102953,0.0963763,940,10,144,247,185.244,14.0454,-1638,-967,-1282.61,187.748,0.0954929,24.28,7.58524,4.11286,0,180,77.4446,61.6245,-0.359866,0.408498,0.00500821,0.054903,-0.443533,0.498021,0.00251333,0.0823603,7812,10,192.25,-1060.25,3.40662,78.2043,0.0979117,0.0120878,4,10,191.75,-1561.75,2.92791,13.72,-0.0286877,-0.113809,4
-3279197.44725,2839151.31691,-3279108.9035,2837835.41863,-3279020.35974,2836578.79504,-3278974.95269,2837936.18561,-3280037.47772,2837705.01429,2.57705,0.95857,2.47029,176.54934,12,-72.21585,47.876,H5401_0000_DA4,100,,,,11,196.5,-1605.5,12.0739,170.378,-0.00864709,-0.0438458,4,11,134,247,184.636,12.4293,-1902,-885,-1300,246.85,0,25.6562,6.0234,3.867,0,180,56.9894,53.7847,-0.340767,0.408498,0.000509918,0.0488805,-0.481348,0.382076,0.000751648,0.0688253,22473,11,134,245,181.913,14.0744,-1684,-967,-1336.2,231.974,0.135047,22.1375,7.32847,5.11193,0,180,104.202,53.748,-0.289362,0.156597,-0.00294583,0.0553077,-0.406713,0.276125,-0.00395599,0.0811221,2499,11,164,214,187.338,9.72578,-1666,-1201,-1512.18,126.519,1.71836,17.3561,10.4255,5.27329,42.9786,179.297,132.822,35.3023,-0.228126,0.140016,-0.0358226,0.0582642,-0.174555,0.0816936,-0.0262587,0.0472562,278,11,110,247,183.967,15.4133,-1753,-967,-1335.58,242.402,0,28.1736,6.73201,5.39412,0,180,91.3247,59.9201,-0.339984,0.167543,0.00407779,0.0453527,-0.412822,0.276125,6.74281e-06,0.0789587,7812,11,211,-1280.75,14.5594,172.69,-0.0996081,-0.00538833,4,11,180.5,-1644.25,1.96149,66.5068,-0.0656756,-0.0318184,4
-3290017.9479,2856400.25389,-3290326.71585,2858581.56276,-3290635.48381,2860454.6432,-3291788.82295,2858486.72324,-3288551.3001,2858658.61987,4.08958,2.82062,11.53514,352.45924,14,-72.4629,48.226,H5401_0000_DA4,100,,,,13,179.25,-1763.75,5.10749,3.31822,-0.0123953,0.0423965,4,13,67,241,176.275,21.3489,-2605,-967,-1755.12,365.123,0,45.9022,6.19337,4.847,0,180,78.2102,60.2988,-0.649973,0.786156,-8.8584e-05,0.0481793,-1.10676,1.28278,0.000922739,0.0786531,107185,13,136,218,181.441,13.1762,-2481,-1389,-1763.97,322.58,0,21.2804,6.18082,4.29942,0,180,66.7121,58.8578,-0.649973,0.424914,-8.99989e-05,0.0468766,-0.735109,0.418048,0.00414205,0.0666971,11911,13,136,189,171.643,9.64464,-2144,-1396,-1741.85,171.211,0.135047,20.7549,9.50548,4.04132,0,180,23.8822,28.6956,-0.351066,0.199643,-0.012294,0.0556115,-0.466471,0.204322,0.0090847,0.0837099,1325,13,136,211,181.589,13.1546,-2267,-1389,-1600.05,208.038,0,21.2804,6.12214,4.47094,0,180,65.1595,62.3271,-0.351066,0.357923,-0.00132394,0.0424066,-0.466471,0.317534,0.00724224,0.0613427,7812,13,179,-1450.25,7.83057,1.81132,0.000872316,0.104131,4,13,167.75,-2043.25,9.55756,30.8107,0.0139621,0.0310458,4
-3493427.92168,2844320.07053,-3491936.3,2844296.36066,-3490444.67832,2843857.72789,-3491520.82547,2844752.77583,-3491752.40143,2843798.4532,2.6473,0.97548,2.58239,100.03315,17,-76.90295,47.985,H3272_0000_DA4,75,,,,16,112.333,-2399.17,11.5016,122.387,-0.119516,0.0106003,6,16,79,165,110.711,7.7783,-2941,-806,-1964.07,718.356,0,25.4104,6.66485,4.69465,0,180,77.4512,54.486,-0.50943,0.381156,-0.000535235,0.0632395,-0.656725,0.477782,0.00150738,0.0691593,42538,16,79,165,110.764,9.48372,-2806,-1606,-2343.88,362.024,0.127324,25.369,8.35402,5.07795,0,180,112.077,28.4768,-0.457817,0.303495,-0.00357365,0.0685849,-0.371866,0.281137,-0.00356852,0.0709866,4726,16,84,119,106.491,8.17348,-2630,-2040,-2398.89,156.46,3.3576,23.304,10.8947,4.72935,70.4976,156.93,111.438,17.9474,-0.332413,0.22172,-0.0211654,0.0772614,-0.272612,0.2131,-0.0127913,0.067911,529,16,79,165,111.871,8.71527,-2748,-1212,-2018.99,409.998,0.127324,25.4104,9.50934,4.48618,0,180,109.127,29.2484,-0.489731,0.354765,-0.000697051,0.0779833,-0.505968,0.440855,-9.04507e-05,0.0836111,13884,16,96.5,-2023.5,9.78977,103.457,-0.0635214,0.0323987,6,16,107.667,-2594.5,5.03137,132.472,-0.0173174,-0.0493692,6
-3520377.00743,2475512.90254,-3515609.2669,2477682.35647,-3510841.52637,2479626.56655,-3516653.62911,2479537.65451,-3515831.76146,2475832.98591,10.15007,3.78981,38.46682,66.02253,18,-77.4243,41.800,H2913_0000_DA4,175,,,,17,95,-60,2.70719,62.4027,0.0134639,0.00367892,1,17,40,233,109.398,21.2649,-542,1261,714.154,385.791,0,30.3608,5.04101,4.18239,0,180,84.9593,52.9382,-0.518566,0.385682,-0.00108173,0.06072,-0.594188,0.480087,0.000667143,0.0720087,102376,17,45,166,99.1813,20.0872,-542,1097,214.786,556.793,0.0771699,29.3267,5.66223,4.29655,0,180,79.6189,48.9935,-0.409638,0.385682,0.00122699,0.0646466,-0.544833,0.480087,-0.00518895,0.075796,11378,17,45,143,83.8566,17.3676,-390,1014,43.6078,282.679,0.172557,29.3267,8.00777,5.7746,0,180,68.5553,41.4092,-0.409638,0.385682,-0.0116553,0.081767,-0.544833,0.431502,-0.0196916,0.089178,1262,17,45,155,88.3118,25.2043,-88,1097,651.513,308.896,0.218269,29.3267,9.15704,5.45306,0,180,79.0718,50.0818,-0.409638,0.385682,0.00770804,0.076438,-0.544833,0.431502,0.000700725,0.0970081,2559,17,65,476,16.266,82.875,-0.125714,-0.0228582,1,17,87,-343,6.34155,43.9584,0.00700108,-0.0241462,1
-3609760.79058,2882279.58683,-3609411.15627,2884603.15497,-3609061.52197,2886577.0024,-3610328.37874,2884810.61641,-3608639.23638,2884377.91112,4.33926,1.51917,6.59208,7.98064,21,-79.4901,48.665,H3283_0000_DA4,75,,,,20,84.5,-1536,9.19051,63.8912,-0.0559312,0.144794,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52,122,87.0305,9.77866,-1789,-1038,-1485.13,195.771,1.29823,30.8031,11.5265,5.30229,0,153.435,35.1872,22.8836,-0.39934,0.351525,-0.0165764,0.100936,-0.660441,0.702443,-0.0131809,0.133874,1345,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,89.8333,-1163,11.8964,32.2576,-0.113584,0.0402508,6,20,86.6667,-1745.17,8.40488,24.6715,0.0833966,0.0188143,6
-3648252.34912,2928976.19354,-3646526.88111,2929651.92509,-3644801.41311,2930363.22146,-3646622.23593,2929989.79087,-3646199.95034,2929266.63956,3.24167,0.80712,2.61642,64.63992,22,-80.3075,49.425,H1528_0000_DA4,75,ESP_016752_2300,,,21,113.333,-1778.83,16.8853,73.7613,-0.0126203,-0.00519269,6,21,77,158,117.378,8.87679,-2687,-353,-1571.41,864.074,0,34.1308,6.33162,7.1433,0,180,86.0985,43.8375,-0.477011,0.443732,0.00106969,0.0454883,-0.525797,0.375811,-0.00192113,0.0498018,44372,21,94,134,112.872,6.21607,-2474,-706,-1670.64,687.232,0,27.9008,9.3053,8.39499,0,174.289,64.0933,24.746,-0.204762,0.231423,0.00314512,0.0517121,-0.393015,0.325513,0.000447004,0.0511059,4931,21,99,132,113.843,6.20197,-2339,-1105,-1786.88,362.032,5.10009,26.339,18.4624,4.83823,16.5044,108.778,58.6564,12.941,-0.204762,0.1284,-0.0428414,0.062454,-0.153072,0.131339,-0.0227291,0.0484117,548,21,85,135,113.373,7.72431,-2398,-648,-1367.41,594.386,0,32.7193,11.6181,8.43625,0,180,63.2831,26.9348,-0.204762,0.244109,0.00222661,0.0513068,-0.423342,0.325513,0.00126299,0.0592673,13884,21,120.667,-1085.83,24.662,61.0311,-0.00425686,0.0731452,6,21,113.5,-2293.67,6.48377,40.647,0.0736872,0.0396543,6
-3630779.71525,2939295.91838,-3628606.98778,2943581.47901,-3626434.26031,2948234.54276,-3629717.19022,2944197.93586,-3626897.41225,2942911.67493,9.66283,2.70764,26.16349,22.29514,23,-79.91285,49.660,H1528_0000_DA4,75,ESP_024334_2300,,,22,99,-2150.5,5.89027,61.3625,0.0142626,0.0479232,6,22,62,188,112.497,13.9904,-2965,-192,-2110.81,725.979,0,44.4425,6.39,7.00234,0,180,51.3938,56.054,-0.657555,0.48362,0.00160979,0.0448911,-1.05516,0.846763,-0.00170938,0.057669,443439,22,62,181,107.421,15.5371,-2803,-192,-2198.09,586.971,0,44.4425,8.82014,8.73032,0,180,64.4802,55.081,-0.477011,0.48362,0.00348382,0.0492438,-0.726257,0.846763,-0.00147697,0.0673256,49271,22,63,111,96.7252,11.6926,-2566,-694,-2071.66,422.127,0.127324,44.4425,9.54107,8.5088,0,180,22.9178,20.233,-0.221615,0.200258,-0.00527962,0.0433995,-0.726257,0.846763,-0.0113232,0.0904113,5477,22,62,171,102.227,21.6728,-2305,-192,-1506.22,513.303,0.127324,44.4425,17.9189,7.93493,0,180,73.9284,57.8507,-0.298786,0.48362,0.0136204,0.0689274,-0.726257,0.846763,0.00133568,0.0958565,13884,22,72,-927.5,28.5053,5.71287,0.0160084,-0.0004725,6,22,104,-2508.83,2.82036,21.2096,-0.000519555,0.0138204,6
-3649723.53762,2931216.7771,-3648615.60554,2932378.56118,-3647507.67345,2933030.58285,-3648760.90811,2932651.22478,-3648315.91899,2932099.9701,2.6121,0.66808,1.74508,46.0062,24,-80.3535,49.471,H1528_0000_DA4,75,ESP_016752_2300,,,23,102.833,-1915.83,18.5888,42.0435,-0.0646841,-0.021997,6,23,85,134,113.015,8.48271,-2582,-461,-1522.31,851.661,0,32.3659,5.09508,6.35415,0,180,65.603,37.2331,-0.287658,0.310793,-0.000677815,0.0376165,-0.380935,0.272978,0.000492793,0.0411161,29211,23,85,125,106.217,7.17008,-2419,-722,-1632.85,627.397,0.127324,32.3659,11.1915,8.05983,0,154.44,48.4162,24.0362,-0.203996,0.187468,0.000400696,0.0524782,-0.23946,0.206531,0.00057441,0.0563863,3247,23,85,111,100.335,7.12812,-2255,-1312,-1847.74,266.433,6.43752,25.2495,18.0156,4.7235,17.354,92.6838,41.697,20.3661,-0.203996,0.14664,-0.0522008,0.0621612,-0.236886,0.0937117,-0.0329531,0.0592091,361,23,85,135,110.055,7.63768,-2390,-625,-1409.82,608.42,0,32.3659,11.5621,8.02069,0,180,55.2459,25.7531,-0.24008,0.231423,0.00081868,0.0507532,-0.380935,0.272978,0.00127069,0.0568347,13884,23,96.8333,-1342.83,23.9764,31.3278,-0.00603026,0.054899,6,23,107.667,-2228.17,7.88734,88.0922,0.0291284,-0.00914404,6
-3654768.26117,2936788.59867,-3652690.88851,2937535.45986,-3650613.51585,2938803.93839,-3652874.78708,2937962.23768,-3652538.77489,2937108.68204,4.05403,0.89968,3.64734,60.15742,25,-80.44325,49.558,H1528_0000_DA4,75,ESP_016752_2300,,,24,109.667,-2080,11.4285,47.381,-0.00895716,-0.0288468,6,24,74,146,109.369,11.5807,-2927,-76,-1589.3,1026.59,0,31.1112,5.95098,5.7103,0,180,57.4892,37.6106,-0.423858,0.361014,0.000489414,0.0436056,-0.446,0.35531,0.000210623,0.0461337,60818,24,83,142,106.724,7.71586,-2674,-617,-1794.15,723.168,0,26.1104,8.84582,7.11002,0,180,57.5592,28.5475,-0.277294,0.250764,-0.0055179,0.0538242,-0.378695,0.269729,0.000726907,0.0504723,6756,24,84,120,105.452,5.57492,-2326,-1293,-1992.47,282.501,2.54798,26.1104,12.9157,6.79113,0.774231,147.426,54.7663,31.0804,-0.21533,0.250764,0.0121603,0.0669133,-0.192425,0.172968,-0.013714,0.0601369,750,24,83,146,108.977,8.47098,-2414,-601,-1367.7,631.73,0,32.4098,12.1213,8.16097,0,180,59.0655,27.1913,-0.277294,0.26903,-0.000896468,0.055129,-0.446,0.310608,0.00203808,0.0587557,13884,24,87.8333,-1406.83,22.8911,36.7962,-0.0667657,-0.0554652,6,24,98.8333,-2307,4.23501,33.7012,0.0466693,-0.0022332,6
-3706218.99254,2944506.16429,-3704988.46141,2946308.11509,-3703757.93028,2948726.52275,-3706972.74961,2947049.04881,-3702736.2716,2945543.4715,4.7037,3.88029,18.25172,26.18787,26,-81.595,49.706,H1528_0000_DA4,75,,,,25,88,-1216,7.60647,42.5569,0.0154168,0.00457652,6,25,54,164,100.696,15.0606,-2842,1287,-1839.22,823.235,0,48.4334,8.54069,7.4407,0,180,76.0774,52.4769,-0.664401,0.613422,0.00340829,0.0590986,-0.793169,0.734959,-0.00361626,0.0667391,310821,25,54,152,91.9429,18.5013,-2389,1275,-1223.39,849.494,0,41.1037,14.1953,9.08997,0,180,56.3492,47.3351,-0.478787,0.393791,0.00875071,0.0720533,-0.758801,0.650938,-0.00605625,0.0880702,34536,25,60,106,85.7266,6.50882,-1835,-705,-1323.55,254.482,0.127324,41.1037,12.6046,6.06703,0,107.592,29.8056,22.304,-0.478787,0.238052,-0.000883103,0.0762595,-0.758801,0.408269,-0.0188391,0.101219,3841,25,54,136,81.6702,15.5602,-1835,1275,-539.591,874.784,0,41.1037,19.4061,7.97461,0,179.31,39.2464,33.6125,-0.478787,0.366263,0.0191943,0.0788325,-0.758801,0.441835,-0.00130886,0.100151,13884,25,69.3333,-808.667,28.2018,24.1708,0.0131709,-0.206516,6,25,94,-1817.83,9.4258,42.7066,0.00435877,-0.126587,6
-3700697.49493,2943403.65491,-3697593.92288,2941862.51278,-3694490.35083,2941726.18097,-3697814.14709,2942449.33228,-3698082.0487,2941234.20099,5.50832,1.236,6.80825,107.67706,27,-81.43215,49.631,H1528_0000_DA4,75,,,,26,114.667,-1790,8.11315,121.954,0.0140874,-0.0852222,6,26,54,155,96.2878,16.4162,-2546,1275,-1672.46,729.888,0,41.1037,10.2094,7.85197,0,180,56.304,43.2874,-0.712525,0.492379,0.00288743,0.0678971,-0.854332,0.662725,-0.00375818,0.0763891,115079,26,55,150,100.135,15.8873,-2210,3,-1486.48,535.238,0,41.1037,11.8636,8.7526,0,180,59.0627,42.9204,-0.478787,0.347809,0.00295988,0.0660089,-0.758801,0.441835,-0.0126774,0.0810326,12783,26,86,144,113.79,8.359,-2024,-990,-1657.14,272.316,0.402627,25.9997,10.1804,5.75853,24.6236,178.55,98.5646,37.6098,-0.289331,0.227126,-0.0197028,0.082152,-0.366036,0.204787,-0.0302214,0.0796371,1420,26,56,150,100.566,18.2554,-2046,698,-1180.97,585.528,0.284703,41.1037,16.2547,6.88865,0,180,63.7175,41.4549,-0.478787,0.347809,0.0108898,0.0821531,-0.758801,0.466521,-0.00507831,0.0883229,13884,26,96.8333,-1171,16.5567,44.1396,0.0624376,0.0553322,6,26,107,-2011.17,3.59222,49.0681,0.00822117,0.00731329,6
-3701582.93246,2939930.15764,-3698810.83189,2940499.19474,-3696038.73133,2939900.52029,-3699035.59681,2940973.39232,-3699035.59681,2940072.41691,4.69074,0.90092,4.226,90.3155,28,-81.45895,49.608,H1528_0000_DA4,75,,,,27,109.167,-1501.83,10.3946,86.7804,0.0727005,-0.0305058,6,27,54,155,101.051,16.6383,-2136,1287,-1158.55,880.418,0,38.0558,11.7068,7.99016,0,180,86.8926,46.386,-0.676045,0.51738,0.00395163,0.0710142,-0.712619,0.737953,-0.00201516,0.0710451,71930,27,86,140,109.8,8.21675,-2093,1285,-1013.31,1055.88,0,28.2573,12.162,7.78446,0,180,91.9117,30.7743,-0.319651,0.347809,0.0015692,0.0704346,-0.27757,0.238689,-0.00544932,0.0547308,7992,27,90,129,108.906,5.57413,-1955,-680,-1436.66,358.684,2.0403,23.2371,12.4791,3.75202,35.7761,149.37,88.5196,24.7006,-0.319651,0.238626,-0.0126753,0.0913719,-0.262977,0.192903,-0.0153315,0.0603102,889,27,59,145,109.194,14.7213,-1939,1078,-737.051,767.799,0.854052,36.5378,17.9921,5.72799,0,180,83.6867,33.6733,-0.390029,0.347809,0.00828364,0.0838836,-0.366036,0.359397,-0.00473413,0.0648854,13884,27,99.3333,-803.167,19.78,39.2232,-0.0640679,-0.0825958,6,27,105.5,-1952.17,2.91625,118.303,0.0269479,-0.00254104,6
-3704666.07133,2933285.46405,-3705154.19715,2932022.91299,-3705642.32297,2930872.98386,-3704511.68736,2931768.03179,-3705719.51496,2932248.15684,2.55055,1.13157,2.88612,198.95619,29,-81.59865,49.465,H1528_0000_DA4,75,,,,28,134,-402,9.19054,116.734,-0.0228556,-0.0127067,6,28,54,164,114.644,17.8673,-1979,1287,-879.845,850.756,0,41.1037,13.9978,7.74429,0,180,102.377,48.345,-0.408509,0.361747,0.00767395,0.0681139,-0.758801,0.441835,-0.00399763,0.0681114,48709,28,98,164,137.759,11.0064,-1525,741,-418.7,478.201,2.82476,31.5034,18.4526,4.46776,56.0765,180,139.449,23.0517,-0.339396,0.246411,0.00932579,0.0613905,-0.306172,0.360925,-0.00731824,0.0712814,5409,28,127,153,136.158,5.56896,-740,-43,-385.336,137.136,2.82476,21.3701,15.0905,3.37979,105.068,180,147.655,12.3511,-0.162958,0.138867,0.000573424,0.0554375,-0.226695,0.360925,0.00152753,0.0849911,602,28,81,164,127.327,15.8756,-1576,1277,-322.127,690.602,1.78196,31.5034,18.0982,4.38197,52.3611,180,124.974,30.2252,-0.390029,0.296579,0.0140794,0.0743767,-0.354138,0.360925,0.00224549,0.0662532,13884,28,135,-169.333,14.7313,142.599,0.0133598,0.011084,6,28,145,-566.167,18.5569,148.128,0.0576483,0.0512348,6
-3714355.93637,2846762.18807,-3716460.55326,2848149.21599,-3718565.17015,2849222.08802,-3717257.44704,2847254.16806,-3716172.21848,2849079.82875,4.42067,2.05655,9.09132,303.84323,30,-81.84765,48.050,H1528_0000_DA4,75,,,,29,99.6667,-47.5,7.49193,51.6809,-0.0351454,0.0707005,6,29,55,179,117.412,15.7645,-1381,1194,-42.9305,803.539,0,37.2406,4.84108,5.3946,0,180,76.071,52.3955,-0.656398,0.581552,-0.00057545,0.0422881,-0.833702,0.615878,-4.58979e-05,0.0533781,149100,29,57,155,110.644,18.6075,-799,1146,19.6759,580.857,0,33.6649,8.80949,7.24549,0,180,81.1907,51.8553,-0.290654,0.39715,0.00170139,0.0522122,-0.479391,0.578685,-0.000478104,0.0657675,16566,29,71,111,95.7775,9.185,-552,447,-116.211,239.884,0.854052,28.395,11.9197,6.12643,0,177.879,56.551,32.8356,-0.269643,0.39715,-0.00576104,0.0745683,-0.315974,0.351867,-0.0220167,0.0818276,1838,29,57,155,108.599,24.4797,-537,1193,418.035,478.736,0,33.9235,11.8415,7.846,0,180,100.287,49.3074,-0.393735,0.39715,0.00323126,0.0587952,-0.479391,0.593279,0.00297032,0.075693,13884,29,74.5,373.833,20.7814,69.6938,-0.101765,-0.0293419,6,29,107.333,-493.333,5.26846,35.5003,0.0388057,0.0500801,6
-3757678.80531,2734869.34156,-3763531.7744,2734993.81842,-3769384.74348,2735076.803,-3765302.64945,2734175.8276,-3765125.56194,2735770.31696,10.58951,1.60243,16.96889,271.21544,31,-82.8843,46.141,H3316_0001_DA4,75,,,,30,137,-254.667,4.29118,120.194,0.0303103,-0.0191991,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,59,188,130.189,16.1747,-809,2343,209.761,949.472,0,31.4302,8.50222,6.96074,0,180,74.8352,36.6548,-0.57808,0.478008,-0.000162733,0.0689976,-0.592938,0.463687,0.000126673,0.068292,29927,30,116,178,137.099,5.61144,-776,60,-340.127,241.365,0.254646,20.3578,5.43543,2.69266,0,180,79.1471,42.0089,-0.48369,0.317296,-0.00596006,0.0790063,-0.35999,0.463687,0.00140016,0.0734754,3326,30,87,188,140.294,8.97815,-208,2059,416.145,590.466,0,31.9041,12.7936,9.13961,0,180,79.1227,26.4592,-0.464059,0.479189,-0.000550096,0.0662599,-0.592938,0.466189,-0.00705143,0.0636705,13884,30,149,86.6667,11.737,78.2813,-0.0393272,0.00155034,6,30,133.5,-702.667,3.03672,136.99,0.097434,0.10258,6
-3759826.5589,2725984.0644,-3763917.73434,2723553.8018,-3768008.90979,2722889.92519,-3764131.14749,2722830.65049,-3764371.80487,2724306.59046,8.04329,1.49193,12.00005,247.44189,32,-82.8928,45.948,H3316_0001_DA4,75,,,,31,139,-61.1667,2.18138,148.868,0.00445876,-0.0155704,6,31,55,223,132.592,17.5857,-523,2563,1271.24,913.318,0,41.0018,7.18613,6.47085,0,180,65.2692,40.28,-0.625624,0.546456,0.000339942,0.0598392,-0.694935,0.714667,0.00121337,0.0631768,184624,31,55,197,135.361,13.612,-244,2116,331.639,674.731,0,31.9041,8.79996,7.75886,0,180,79.4872,42.3637,-0.397132,0.508087,-0.00242566,0.0685502,-0.455177,0.426872,-0.00355941,0.0723548,20512,31,124,179,139.707,7.83045,-190,317,-18.7639,125.316,0,17.5138,4.6837,3.27289,0,180,101.803,49.0132,-0.397132,0.225679,-0.00229518,0.0666167,-0.401132,0.337236,-0.00709501,0.0714382,2279,31,78,194,135.773,16.1803,-188,1994,566.121,625.821,0.127324,32.8313,13.6556,8.70492,0,180,73.3074,33.4626,-0.464059,0.508087,0.002852,0.0770064,-0.455177,0.426872,-0.00405042,0.077516,13884,31,161.5,311.333,10.0311,81.7462,-0.070914,-0.0579739,6,31,135.5,-169.833,2.61744,30.4864,0.0331876,-0.0265216,6
-3718547.00733,2839904.10557,-3721516.62857,2843466.51489,-3724486.24982,2845232.90088,-3721462.14011,2843116.79418,-3721171.53497,2843780.67079,7.43974,0.71076,5.28789,315.79186,33,-81.959,47.971,H1528_0000_DA4,75,,,,32,98.6667,-376.5,5.10821,72.9967,-0.0439641,-0.0360403,6,32,59,174,118.206,9.65872,-1005,1174,-6.7822,723.201,0,32.5592,3.77568,3.72806,0,180,74.9731,48.3338,-0.408767,0.499192,-0.000747051,0.043238,-0.833702,0.483106,-0.000124883,0.0492308,79071,32,63,146,114.449,10.6793,-808,717,-145.951,424.073,0,28.8756,4.66624,4.28134,0,180,53.1515,43.7496,-0.296723,0.242236,-0.00432679,0.0447097,-0.292358,0.25697,-0.00418574,0.0521263,8774,32,78,124,107.629,9.6124,-539,160,-227.727,247.745,0.509282,21.4261,6.23364,3.83422,0,180,66.2068,51.546,-0.250449,0.133335,-0.0226433,0.0616057,-0.221787,0.19805,-0.0067298,0.0587407,971,32,59,155,120.161,15.8396,-425,584,194.097,148.641,0,32.5592,5.66242,6.06713,0,180,75.8138,50.1248,-0.290559,0.242236,0.000331826,0.0484388,-0.335344,0.460231,0.00120042,0.0578754,13884,32,122.167,133.667,5.59919,25.1769,-0.0537528,-0.0395804,6,32,115.667,-520.833,5.29268,174.707,-0.0236358,-0.0674691,6
