CatNum,HiRISE_img,ContainsArr
623,"H1450_0000_ND3.JP2,H2846_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF671_0000_ND3.JP2,HG139_0000_ND3.JP2,HG505_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1,1"
1306,"H4313_0000_ND3.JP2,H8574_0000_ND3.JP2","0,1"
1192,"H2430_0001_ND3.JP2,H2441_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE372_0000_ND3.JP2,HE425_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,1,1,1"
1300,"H1592_0000_ND3.JP2,H2162_0001_ND3.JP2,H1803_0000_ND3.JP2,H2609_0000_ND3.JP2,H2631_0001_ND3.JP2,H6523_0000_ND3.JP2,HC813_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE372_0000_ND3.JP2,HG477_0000_ND3.JP2,HG491_0000_ND3.JP2,HG918_0000_ND3.JP2","1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0"
1301,"H1592_0000_ND3.JP2,H2162_0001_ND3.JP2,H1803_0000_ND3.JP2,H2609_0000_ND3.JP2,H2631_0001_ND3.JP2,H6523_0000_ND3.JP2,HC813_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE372_0000_ND3.JP2,HG477_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1"
1103,"H0528_0000_ND3.JP2,H1592_0000_ND3.JP2,H2543_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE372_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
622,"H1450_0000_ND3.JP2,H2846_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF671_0000_ND3.JP2,HG139_0000_ND3.JP2,HG505_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1,1"
1240,"H2694_0001_ND3.JP2,H6463_0000_ND3.JP2,HC775_0000_ND3.JP2,HE188_0000_ND3.JP2,HG491_0000_ND3.JP2","1,0,1,1,1"
1308,"H2694_0001_ND3.JP2,HC863_0000_ND3.JP2,HC937_0000_ND3.JP2,HG491_0000_ND3.JP2,HG792_0000_ND3.JP2","1,0,1,1,1"
1225,"H2639_0000_ND3.JP2,H4108_0000_ND3.JP2,H6409_0000_ND3.JP2","1,1,1"
133,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
132,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
131,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
130,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
137,"H1412_0001_ND3.JP2,H1628_0000_ND3.JP2,H5449_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,1,1,1,1,1"
136,"H1412_0001_ND3.JP2,H1628_0000_ND3.JP2,H5449_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,1,1,1,1,1"
135,"H1412_0001_ND3.JP2,H1628_0000_ND3.JP2,H5449_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,1,1,1,1,1"
134,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
494,"H1545_0000_ND3.JP2,H3322_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1"
495,"H1545_0000_ND3.JP2,H3322_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1"
139,"H1412_0001_ND3.JP2,H1628_0000_ND3.JP2,H5449_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,1,1,1,1,1"
138,"H1412_0001_ND3.JP2,H1628_0000_ND3.JP2,H5449_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,1,1,1,1,1"
490,"H1545_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1"
491,"H1545_0000_ND3.JP2,H2963_0000_ND3.JP2,H2985_0000_ND3.JP2,H3322_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2","1,0,0,0,0,1,1,1,1,1"
492,"H1545_0000_ND3.JP2,H3322_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1"
493,"H1545_0000_ND3.JP2,H3322_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1"
24,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3294_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
25,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3294_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
26,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3305_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2,HH508_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
27,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3305_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2,HH508_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
20,"H2574_0003_ND3.JP2,H5491_0000_ND3.JP2,H5527_0000_ND3.JP2,H7519_0000_ND3.JP2,HC746_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HD276_0000_ND3.JP2,HD329_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2,HH050_0000_ND3.JP2","1,0,1,0,1,1,1,1,1,1,1,1,1,0"
21,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H2880_0000_ND3.JP2,H3283_0000_ND3.JP2,H3294_0000_ND3.JP2,H9580_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2","0,1,1,1,1,0,1,1,1,1,1"
22,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3294_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
23,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H2880_0000_ND3.JP2,H3283_0000_ND3.JP2,H3294_0000_ND3.JP2,H9580_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,0,0,1,0,1,1,1,1,1,0"
1243,"H1910_0000_ND3.JP2,H1932_0000_ND3.JP2,HC849_0000_ND3.JP2,HC923_0000_ND3.JP2,HD969_0000_ND3.JP2,HE188_0000_ND3.JP2,HG778_0000_ND3.JP2","1,1,1,1,1,1,1"
927,"H2550_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1,1"
28,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3305_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2,HH508_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
29,"H1528_0000_ND3.JP2,H2574_0003_ND3.JP2,H3305_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2,HH508_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
407,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
406,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,0,1,1"
405,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1,1,1"
404,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1,1,1"
403,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1,1,1"
402,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,0,1,1"
401,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
400,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","0,1,1,0,1,1,1,1,0,1,1"
933,"H2638_0000_ND3.JP2,HA678_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,1,1"
932,"H6408_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HG458_0000_ND3.JP2","1,1,1,1,1,1"
931,"H2550_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1,1"
930,"H2550_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1,1"
937,"H2638_0000_ND3.JP2,H2660_0001_ND3.JP2,H8721_0000_ND3.JP2,H8728_0000_ND3.JP2,HA671_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,0,1,1,1,1"
629,"H1450_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF671_0000_ND3.JP2,HG139_0000_ND3.JP2,HG505_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1"
409,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HD745_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,0,1,1"
408,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HD745_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,0,1,1"
1294,"H0506_0000_ND3.JP2,H1592_0000_ND3.JP2,H2510_0001_ND3.JP2,H6437_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,0,1,1,1,1"
1069,"H0022_0000_ND3.JP2,H0506_0000_ND3.JP2,H1592_0000_ND3.JP2,H2411_0000_ND3.JP2,H2466_0000_ND3.JP2,H6419_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2","0,1,1,0,1,1,1,1,1,1"
628,"H1450_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF671_0000_ND3.JP2,HG139_0000_ND3.JP2,HG505_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1"
1028,"H1592_0000_ND3.JP2,H1942_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2,HG430_0000_ND3.JP2","1,1,1,1,1,1,1"
758,"H0577_0000_ND3.JP2,H2625_0000_ND3.JP2,H6424_0000_ND3.JP2,H6510_0000_ND3.JP2,HC772_0000_ND3.JP2,HD082_0000_ND3.JP2,HD969_0000_ND3.JP2,HE088_0000_ND3.JP2,HE241_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
1212,H2540_0000_ND3.JP2,1
1229,"H2181_0001_ND3.JP2,H2159_0001_ND3.JP2,H2650_0000_ND3.JP2,HC937_0000_ND3.JP2,HE425_0000_ND3.JP2,HG491_0000_ND3.JP2","1,0,1,0,1,1"
1178,"H8676_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE425_0000_ND3.JP2,HE680_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,1"
1228,"H2181_0001_ND3.JP2,H2650_0000_ND3.JP2,HC937_0000_ND3.JP2,HE425_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,0,1,1"
1018,"H1592_0000_ND3.JP2,H2726_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HG858_0000_ND3.JP2,HG865_0000_ND3.JP2","1,1,1,1,1,1,1,1,0"
379,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
378,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,1,1"
829,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,0,1,1,1,1"
828,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,0,1,1,1"
1060,"H0022_0000_ND3.JP2,H1592_0000_ND3.JP2,H2411_0000_ND3.JP2,H2466_0000_ND3.JP2,H6419_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,0,1,1,1,1"
371,"H1241_0000_ND3.JP2,H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
370,"H1241_0000_ND3.JP2,H2864_0000_ND3.JP2,H2908_0000_ND3.JP2,H7482_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
373,"H1241_0000_ND3.JP2,H2864_0000_ND3.JP2,H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,H9635_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,0,1,1,1,1,1,1"
372,"H1241_0000_ND3.JP2,H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,H9635_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","0,1,1,1,0,1,1,1,1,1,1"
375,"H1241_0000_ND3.JP2,H2864_0000_ND3.JP2,H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,H9635_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1,1,1,1,1"
374,"H1241_0000_ND3.JP2,H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,H9635_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,0,1,1,1,1,1,1"
377,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H7482_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
376,"H1241_0000_ND3.JP2,H2864_0000_ND3.JP2,H2908_0000_ND3.JP2,H9635_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
1019,"H1592_0000_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HG858_0000_ND3.JP2,HG865_0000_ND3.JP2","1,0,1,1,1,1,1,1,0,0"
708,"H2192_0009_ND3.JP2,H5249_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,0,1,1"
709,"H2192_0009_ND3.JP2,H5249_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1,1"
1176,"H8676_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE425_0000_ND3.JP2,HE680_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,1"
704,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
705,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
706,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
707,"H2192_0009_ND3.JP2,H5249_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,0,1,1"
700,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
618,"H1428_0000_ND3.JP2,H1450_0000_ND3.JP2,H1589_0000_ND3.JP2,H2846_0000_ND3.JP2,H5364_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF671_0000_ND3.JP2,HG139_0000_ND3.JP2,HG146_0000_ND3.JP2,HG505_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,0,1,1,1,1,0,1,1"
702,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
703,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
393,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H5335_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1"
392,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H5335_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1"
88,"H0037_0000_ND3.JP2,H1404_0001_ND3.JP2,HD323_0000_ND3.JP2,HD520_0000_ND3.JP2,HD701_0009_ND3.JP2,HG957_0000_ND3.JP2,HH388_0000_ND3.JP2,HH444_0000_ND3.JP2","0,1,1,1,1,1,1,1"
89,"H0037_0000_ND3.JP2,H1404_0001_ND3.JP2,HD323_0000_ND3.JP2,HD520_0000_ND3.JP2,HG957_0000_ND3.JP2,HH388_0000_ND3.JP2,HH444_0000_ND3.JP2","1,1,1,1,1,1,1"
397,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,0,1,1"
396,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,0,1,1,1,1,1,1,1"
395,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
394,"H2908_0000_ND3.JP2,H5317_0000_ND3.JP2,H5335_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1"
