CatNum,HiRISE_img,ContainsArr
512,"PSP_002098_2220_RED,ESP_036685_2220_COLOR,ESP_036685_2220_RED,PSP_002098_2220_COLOR","0,0,0,0"
1003,ESP_013884_1400_RED,0
514,"ESP_055212_2195_COLOR,ESP_055212_2195_RED","0,0"
517,"ESP_044716_2220_COLOR,ESP_044716_2220_RED,ESP_046127_2220_COLOR,ESP_046127_2220_RED","0,0,0,0"
1000,"ESP_013528_1380_COLOR,ESP_013528_1380_RED,ESP_013673_1380_COLOR,ESP_013673_1380_RED,ESP_016640_1380_RED,ESP_016706_1380_RED,PSP_005419_1380_RED,PSP_005696_1380_RED","0,0,0,0,0,0,0,0"
1227,"ESP_024410_1325_COLOR,ESP_024410_1325_RED,ESP_024476_1325_COLOR,ESP_024476_1325_RED","0,0,0,0"
622,ESP_052417_2220_RED,0
1224,"ESP_039179_1430_COLOR,ESP_039179_1430_RED","0,0"
627,"ESP_027508_2245_COLOR,ESP_027508_2245_RED,ESP_057402_2250_RED","0,0,0"
626,"ESP_027508_2245_COLOR,ESP_027508_2245_RED,ESP_057402_2250_RED","0,0,0"
629,"ESP_023552_2245_RED,ESP_028352_2245_COLOR,ESP_028352_2245_RED","0,0,0"
628,"ESP_027508_2245_COLOR,ESP_027508_2245_RED,ESP_028985_2245_COLOR,ESP_028985_2245_RED,ESP_045310_2240_COLOR,ESP_045310_2240_RED,ESP_050281_2245_COLOR,ESP_050281_2245_RED,ESP_050558_2245_COLOR,ESP_050558_2245_RED","0,0,0,0,0,0,0,0,0,0"
456,"ESP_049832_2230_COLOR,ESP_049832_2230_RED","0,0"
457,"ESP_056201_2235_RED,ESP_059498_2235_COLOR,ESP_059498_2235_RED","0,0,0"
1084,"PSP_005670_1415_RED,PSP_006672_1420_COLOR,PSP_006672_1420_RED,ESP_020794_1420_COLOR,ESP_020794_1420_RED,ESP_020860_1420_COLOR,ESP_020860_1420_RED,ESP_031910_1420_COLOR,ESP_031910_1420_RED,ESP_050213_1415_COLOR,ESP_050213_1415_RED","0,0,0,0,0,0,0,0,0,0,0"
595,ESP_037292_2175_RED,0
173,"PSP_009583_2165_COLOR,PSP_009583_2165_RED,ESP_034149_2170_RED","0,0,0"
172,"PSP_009583_2165_COLOR,PSP_009583_2165_RED","0,0"
198,"ESP_012446_2195_RED,PSP_004192_2195_RED,PSP_004469_2195_RED,PSP_006961_2195_COLOR,PSP_006961_2195_RED,PSP_007884_2195_COLOR,PSP_007884_2195_RED,ESP_056647_2195_RED","0,0,0,0,0,0,0,0"
977,ESP_051175_1430_RED,0
970,"ESP_025224_1440_COLOR,ESP_025224_1440_RED","0,0"
979,"ESP_020543_1345_COLOR,ESP_020543_1345_RED,ESP_029246_1345_COLOR,ESP_029246_1345_RED,ESP_050463_1345_COLOR,ESP_050463_1345_RED,ESP_055355_1345_COLOR,ESP_055355_1345_RED","0,0,0,0,0,0,0,0"
978,"ESP_051175_1430_COLOR,ESP_051175_1430_RED","0,0"
657,"ESP_024884_2215_COLOR,ESP_024884_2215_RED","0,0"
2,"ESP_019070_2185_RED,ESP_028050_2185_COLOR,ESP_028050_2185_RED,ESP_034287_2185_COLOR,ESP_034287_2185_RED,ESP_035078_2185_COLOR,ESP_035078_2185_RED,ESP_047632_2185_COLOR,ESP_047632_2185_RED,ESP_048845_2185_COLOR,ESP_048845_2185_RED","0,0,0,0,0,0,0,0,0,0,0"
652,ESP_042198_2235_RED,0
653,"ESP_016168_2180_RED,ESP_024594_2180_RED,ESP_051824_2185_COLOR,ESP_051824_2185_RED","0,0,0,0"
650,"PSP_008810_2225_COLOR,PSP_008810_2225_RED","0,0"
1121,ESP_014294_1240_RED,0
659,"PSP_007795_2175_COLOR,PSP_007795_2175_RED,PSP_009588_2175_COLOR,PSP_009588_2175_RED,ESP_051758_2175_COLOR,ESP_051758_2175_RED","0,0,0,0,0,0"
1286,"PSP_008056_1435_COLOR,PSP_008056_1435_RED","0,0"
1127,"ESP_021758_1505_COLOR,ESP_021758_1505_RED","0,0"
869,"ESP_013919_1410_COLOR,ESP_013919_1410_RED","0,0"
15,PSP_001390_2290_RED,0
19,"ESP_016264_2405_COLOR,ESP_016264_2405_RED","0,0"
18,"ESP_043283_2220_COLOR,ESP_043283_2220_RED,ESP_043560_2220_COLOR,ESP_043560_2220_RED,ESP_043705_2225_COLOR,ESP_043705_2225_RED,ESP_043771_2225_COLOR,ESP_043771_2225_RED,ESP_056509_2220_COLOR,ESP_056509_2220_RED","0,0,0,0,0,0,0,0,0,0"
1282,"ESP_057505_1370_COLOR,ESP_057505_1370_RED","0,0"
864,"ESP_014354_1340_COLOR,ESP_014354_1340_RED,ESP_036797_1340_COLOR,ESP_036797_1340_RED,ESP_037364_1340_COLOR,ESP_037364_1340_RED,ESP_038063_1340_COLOR,ESP_038063_1340_RED,ESP_048731_1340_RED,ESP_050076_1340_COLOR,ESP_050076_1340_RED,ESP_050999_1340_COLOR,ESP_050999_1340_RED,ESP_056788_1340_COLOR,ESP_056788_1340_RED","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
883,PSP_006536_1315_RED,0
881,"PSP_005072_1375_RED,PSP_005072_1375_COLOR","0,0"
885,"ESP_016557_1435_RED,ESP_037444_1430_COLOR,ESP_037444_1430_RED,ESP_052147_1435_RED","0,0,0,0"
1289,"PSP_003217_1355_RED,ESP_021875_1350_COLOR,ESP_021875_1350_RED","0,0,0"
889,ESP_047585_1335_RED,0
888,"ESP_047585_1335_COLOR,ESP_047585_1335_RED,ESP_059453_1335_RED","0,0,0"
1288,"ESP_019897_1370_COLOR,ESP_019897_1370_RED,ESP_020530_1370_COLOR,ESP_020530_1370_RED,ESP_055975_1370_RED,ESP_058916_1370_RED,ESP_059338_1370_RED","0,0,0,0,0,0,0"
809,"ESP_039802_1300_COLOR,ESP_039802_1300_RED,ESP_049085_1300_COLOR,ESP_049085_1300_RED,ESP_057340_1300_COLOR,ESP_057340_1300_RED,ESP_058461_1300_COLOR,ESP_058461_1300_RED","0,0,0,0,0,0,0,0"
323,"ESP_049858_2275_COLOR,ESP_049858_2275_RED","0,0"
326,"PSP_009811_2155_COLOR,PSP_009811_2155_RED,ESP_057335_2155_COLOR,ESP_057335_2155_RED","0,0,0,0"
324,"PSP_008954_2155_RED,PSP_008598_2155_RED,ESP_057335_2155_COLOR,ESP_057335_2155_RED","0,0,0,0"
328,PSP_005882_2140_RED,0
329,PSP_005882_2140_RED,0
759,ESP_036293_1415_RED,0
775,"ESP_042966_1380_COLOR,ESP_042966_1380_RED","0,0"
200,"ESP_044410_2195_COLOR,ESP_044410_2195_RED,ESP_058467_2195_COLOR,ESP_058467_2195_RED","0,0,0,0"
776,"ESP_037612_1400_COLOR,ESP_037612_1400_RED,ESP_045999_1400_COLOR,ESP_045999_1400_RED","0,0,0,0"
771,ESP_014180_1335_RED,0
204,"ESP_025291_2100_COLOR,ESP_025291_2100_RED,ESP_027823_2100_COLOR,ESP_027823_2100_RED","0,0,0,0"
206,ESP_028179_2090_RED,0
77,"ESP_056127_2190_COLOR,ESP_056127_2190_RED","0,0"
76,"ESP_056127_2190_COLOR,ESP_056127_2190_RED","0,0"
73,"ESP_057380_2200_COLOR,ESP_057380_2200_RED","0,0"
70,"ESP_017148_2205_COLOR,ESP_017148_2205_RED","0,0"
79,ESP_025614_2185_RED,0
78,"ESP_056127_2190_COLOR,ESP_056127_2190_RED","0,0"
1043,"ESP_039532_1415_COLOR,ESP_039532_1415_RED,ESP_039888_1415_COLOR,ESP_039888_1415_RED","0,0,0,0"
1042,"ESP_039532_1415_COLOR,ESP_039532_1415_RED,ESP_039888_1415_COLOR,ESP_039888_1415_RED","0,0,0,0"
1047,"ESP_013304_1405_COLOR,ESP_013304_1405_RED,PSP_005762_1405_RED,PSP_005762_1405_COLOR,ESP_054841_1405_COLOR,ESP_054841_1405_RED","0,0,0,0,0,0"
1049,"ESP_013304_1405_COLOR,ESP_013304_1405_RED,PSP_005762_1405_RED,PSP_005762_1405_COLOR","0,0,0,0"
1048,"ESP_013304_1405_COLOR,ESP_013304_1405_RED,PSP_005762_1405_RED,PSP_001938_1405_RED,PSP_002782_1405_RED,PSP_005762_1405_COLOR,ESP_054841_1405_COLOR,ESP_054841_1405_RED,ESP_059681_1405_RED","0,0,0,0,0,0,0,0,0"
1142,"ESP_052074_1445_COLOR,ESP_052074_1445_RED","0,0"
1140,"ESP_012238_1315_COLOR,ESP_012238_1315_RED,ESP_012383_1315_COLOR,ESP_012383_1315_RED","0,0,0,0"
1141,PSP_008691_1445_RED,0
669,"ESP_025517_2180_COLOR,ESP_025517_2180_RED","0,0"
668,"ESP_025517_2180_COLOR,ESP_025517_2180_RED","0,0"
666,"ESP_025873_2230_COLOR,ESP_025873_2230_RED,ESP_037279_2225_COLOR","0,0,0"
1261,PSP_006794_1420_RED,0
1260,"PSP_006794_1420_COLOR,PSP_006794_1420_RED,ESP_023039_1415_COLOR,ESP_023039_1415_RED","0,0,0,0"
661,"ESP_057600_2245_COLOR,ESP_057600_2245_RED","0,0"
1264,"ESP_013877_1270_COLOR,ESP_013877_1270_RED,PSP_006691_1270_COLOR,PSP_006691_1270_RED","0,0,0,0"
1278,"ESP_013528_1380_COLOR,ESP_013528_1380_RED,ESP_013673_1380_COLOR,ESP_013673_1380_RED,ESP_016640_1380_RED,ESP_016706_1380_RED,PSP_005419_1380_RED,PSP_005696_1380_RED,PSP_005419_1380_COLOR,PSP_005696_1380_COLOR","0,0,0,0,0,0,0,0,0,0"
693,"ESP_025926_2170_COLOR,ESP_025926_2170_RED","0,0"
696,ESP_019768_2220_RED,0
694,"ESP_025926_2170_COLOR,ESP_025926_2170_RED","0,0"
695,"ESP_025926_2170_COLOR,ESP_025926_2170_RED","0,0"
698,"ESP_032506_2150_COLOR,ESP_032506_2150_RED","0,0"
951,"PSP_002320_1415_RED,PSP_003243_1415_RED,ESP_022745_1415_COLOR,ESP_022745_1415_RED,ESP_026002_1415_COLOR,ESP_026002_1415_RED,ESP_041971_1415_COLOR,ESP_041971_1415_RED,PSP_003243_1415_COLOR,PSP_002320_1415_COLOR","0,0,0,0,0,0,0,0,0,0"
543,ESP_026545_2255_RED,0
540,"ESP_016418_2255_RED,ESP_017130_2255_RED,ESP_043648_2255_RED","0,0,0"
541,"ESP_016418_2255_COLOR,ESP_016418_2255_RED,ESP_017130_2255_COLOR,ESP_017130_2255_RED,ESP_043648_2255_COLOR,ESP_043648_2255_RED","0,0,0,0,0,0"
546,ESP_026545_2255_RED,0
547,"ESP_035327_2255_COLOR,ESP_035327_2255_RED,ESP_035828_2255_COLOR,ESP_035828_2255_RED","0,0,0,1"
544,"PSP_008190_2255_RED,ESP_026545_2255_COLOR,ESP_026545_2255_RED","0,0,0"
545,"ESP_026545_2255_COLOR,ESP_026545_2255_RED","0,1"
548,"ESP_035327_2255_COLOR,ESP_035327_2255_RED,ESP_035828_2255_COLOR,ESP_035828_2255_RED,ESP_036949_2255_COLOR,ESP_036949_2255_RED","0,0,0,0,0,0"
549,"ESP_036382_2255_RED,ESP_036949_2255_COLOR,ESP_036949_2255_RED","0,0,0"
1019,"ESP_058481_1380_COLOR,ESP_058481_1380_RED","0,0"
991,"ESP_046481_1440_COLOR,ESP_046481_1440_RED","0,0"
999,"ESP_013528_1380_COLOR,ESP_013528_1380_RED,ESP_013673_1380_COLOR,ESP_013673_1380_RED,ESP_016640_1380_RED,ESP_016706_1380_RED,PSP_005419_1380_RED,PSP_005696_1380_RED,PSP_005419_1380_COLOR,PSP_005696_1380_COLOR","0,0,0,0,0,0,0,0,0,0"
998,PSP_001608_1375_RED,0
120,ESP_058847_2145_RED,0
121,ESP_058847_2145_RED,0
122,"ESP_025353_2140_COLOR,ESP_025353_2140_RED,ESP_026975_2140_COLOR,ESP_026975_2140_RED,ESP_027331_2140_COLOR,ESP_027331_2140_RED","0,0,0,0,0,0"
123,"ESP_058531_2135_COLOR,ESP_058531_2135_RED","0,0"
124,"ESP_024615_2120_COLOR,ESP_024615_2120_RED","0,0"
125,"ESP_017455_2115_COLOR,ESP_017455_2115_RED,PSP_001843_2115_RED,ESP_035797_2115_COLOR,ESP_035797_2115_RED,PSP_001843_2115_COLOR","0,0,0,0,0,0"
414,ESP_043964_2210_RED,0
929,"ESP_022494_1385_COLOR,ESP_022494_1385_RED,ESP_022639_1385_COLOR,ESP_022639_1385_RED","0,0,0,0"
416,"ESP_045863_2265_COLOR,ESP_045863_2265_RED","0,0"
417,"ESP_045863_2265_COLOR,ESP_045863_2265_RED","0,0"
410,"ESP_041129_2210_COLOR,ESP_041129_2210_RED,ESP_041406_2210_COLOR,ESP_041406_2210_RED","0,0,0,0"
411,"ESP_041129_2210_COLOR,ESP_041129_2210_RED,ESP_041406_2210_COLOR,ESP_041406_2210_RED","0,0,0,0"
412,"ESP_018936_2210_RED,ESP_041129_2210_COLOR,ESP_041129_2210_RED,ESP_041406_2210_COLOR,ESP_041406_2210_RED","0,0,0,0,0"
413,ESP_041129_2210_RED,0
920,"ESP_011747_1395_COLOR,ESP_011747_1395_RED,PSP_001330_1395_RED,PSP_010758_1395_COLOR,PSP_010758_1395_RED,ESP_027531_1395_COLOR,ESP_027531_1395_RED,PSP_001330_1395_COLOR,ESP_054774_1395_COLOR,ESP_054774_1395_RED","0,0,0,0,0,0,0,0,0,0"
921,"ESP_011747_1395_COLOR,ESP_011747_1395_RED,PSP_001330_1395_RED,PSP_010758_1395_COLOR,PSP_010758_1395_RED,ESP_027531_1395_COLOR,ESP_027531_1395_RED,PSP_001330_1395_COLOR,ESP_054774_1395_COLOR,ESP_054774_1395_RED","0,1,0,0,1,0,0,0,0,0"
922,"ESP_023351_1395_COLOR,ESP_023351_1395_RED","0,1"
923,ESP_046032_1390_RED,0
418,"ESP_045863_2265_COLOR,ESP_045863_2265_RED","0,0"
419,"ESP_044874_2205_COLOR,ESP_044874_2205_RED,ESP_045085_2205_COLOR,ESP_045085_2205_RED","0,0,0,0"
926,"ESP_047443_1360_COLOR,ESP_047443_1360_RED","0,0"
927,"ESP_047443_1360_COLOR,ESP_047443_1360_RED","0,0"
319,"ESP_057691_2175_COLOR,ESP_057691_2175_RED","0,0"
318,"ESP_057691_2175_COLOR,ESP_057691_2175_RED","0,0"
312,"PSP_005895_2115_RED,PSP_003482_2115_RED,PSP_005895_2115_COLOR","0,0,0"
311,"PSP_007530_2120_COLOR,PSP_007530_2120_RED","0,0"
310,"ESP_037357_2120_COLOR,ESP_037357_2120_RED","0,0"
314,"TRA_000844_2145_RED,TRA_000844_2145_COLOR","0,0"
369,ESP_017169_2235_RED,0
366,"PSP_006159_2205_COLOR,PSP_006159_2205_RED","0,0"
364,"ESP_018725_2215_COLOR,ESP_018725_2215_RED,PSP_001570_2215_RED,PSP_001834_2215_RED,ESP_024461_2210_COLOR,ESP_024461_2210_RED,PSP_008809_2215_COLOR,PSP_008809_2215_RED,PSP_009455_2215_COLOR,PSP_009455_2215_RED,ESP_049779_2215_COLOR,ESP_049779_2215_RED,PSP_001570_2215_COLOR,PSP_001834_2215_COLOR,ESP_052403_2215_COLOR,ESP_052403_2215_RED,ESP_053326_2215_COLOR,ESP_053326_2215_RED","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
365,"PSP_002902_2205_COLOR,PSP_002902_2205_RED,PSP_003245_2205_RED,PSP_003245_2205_COLOR","0,0,0,0"
362,"PSP_008809_2215_COLOR,PSP_008809_2215_RED,PSP_009455_2215_COLOR,PSP_009455_2215_RED,ESP_049779_2215_COLOR,ESP_049779_2215_RED,ESP_052403_2215_COLOR,ESP_052403_2215_RED,ESP_053326_2215_COLOR,ESP_053326_2215_RED","0,0,0,0,0,0,0,0,0,0"
363,"ESP_018725_2215_COLOR,ESP_018725_2215_RED,PSP_001570_2215_RED,PSP_001834_2215_RED,PSP_008809_2215_RED,PSP_009455_2215_RED,PSP_001570_2215_COLOR,PSP_001834_2215_COLOR","0,0,0,0,0,0,0,0"
360,"PSP_008809_2215_COLOR,PSP_008809_2215_RED,PSP_009455_2215_COLOR,PSP_009455_2215_RED,ESP_049779_2215_COLOR,ESP_049779_2215_RED,ESP_052403_2215_COLOR,ESP_052403_2215_RED,ESP_053326_2215_COLOR,ESP_053326_2215_RED","0,0,0,0,0,0,0,0,0,0"
361,"PSP_008809_2215_COLOR,PSP_008809_2215_RED,PSP_009455_2215_COLOR,PSP_009455_2215_RED,ESP_049779_2215_COLOR,ESP_049779_2215_RED,ESP_052403_2215_COLOR,ESP_052403_2215_RED,ESP_053326_2215_COLOR,ESP_053326_2215_RED","0,0,0,0,0,0,0,0,0,0"
381,"ESP_026017_2230_COLOR,ESP_026017_2230_RED","0,0"
382,"ESP_026017_2230_COLOR,ESP_026017_2230_RED","0,0"
383,ESP_023472_2225_RED,0
389,"PSP_009020_2210_COLOR,PSP_009020_2210_RED,PSP_008519_2210_COLOR,PSP_008519_2210_RED,ESP_053392_2210_COLOR,ESP_053392_2210_RED","0,0,0,0,0,0"
780,"ESP_047700_1375_COLOR,ESP_047700_1375_RED,ESP_057722_1375_COLOR,ESP_057722_1375_RED","0,0,0,0"
781,"ESP_057722_1375_COLOR,ESP_057722_1375_RED","0,0"
1174,"ESP_014058_1450_RED,ESP_014335_1450_RED,ESP_048290_1450_COLOR,ESP_048290_1450_RED","0,0,0,0"
579,"ESP_045323_2200_COLOR,ESP_045323_2200_RED","0,0"
578,"ESP_036514_2210_COLOR,ESP_036514_2210_RED","0,0"
571,"PSP_006252_2220_RED,ESP_047380_2220_COLOR,ESP_047380_2220_RED","0,0,0"
570,"PSP_006252_2220_RED,ESP_047380_2220_COLOR,ESP_047380_2220_RED","0,0,0"
577,"ESP_036514_2210_COLOR,ESP_036514_2210_RED","0,0"
576,"ESP_023565_2225_COLOR,ESP_023565_2225_RED","0,0"
64,"ESP_056074_2205_COLOR,ESP_056074_2205_RED","0,0"
155,"ESP_027846_2190_RED,ESP_035362_2190_RED,ESP_060984_2190_RED","0,0,0"
1172,"ESP_014058_1450_RED,ESP_014335_1450_RED,ESP_048290_1450_RED","0,0,0"
1163,"ESP_037714_1435_COLOR,ESP_037714_1435_RED,ESP_037648_1435_COLOR,ESP_037648_1435_RED","0,0,0,0"
730,"ESP_029765_1405_COLOR,ESP_029765_1405_RED","0,1"
733,"ESP_057655_1390_COLOR,ESP_057655_1390_RED","0,0"
732,"ESP_029462_1385_COLOR,ESP_029462_1385_RED","0,0"
735,"ESP_016078_1415_RED,PSP_010276_1410_COLOR,PSP_010276_1410_RED,ESP_030016_1415_COLOR,ESP_030016_1415_RED,ESP_031229_1415_COLOR,ESP_031229_1415_RED,ESP_048833_1410_RED","0,0,0,0,0,0,0,0"
509,"PSP_010695_2225_RED,ESP_036685_2220_RED","0,0"
1032,"ESP_023787_1390_COLOR,ESP_023787_1390_RED","0,0"
1033,"ESP_032556_1390_COLOR,ESP_032556_1390_RED,ESP_041299_1390_COLOR,ESP_041299_1390_RED,ESP_055263_1385_RED","0,0,0,0,0"
1030,"ESP_020741_1445_RED,ESP_023365_1445_COLOR,ESP_023365_1445_RED,ESP_023655_1445_COLOR,ESP_023655_1445_RED","0,0,0,0,0"
1031,"PSP_003916_1390_RED,ESP_023497_1395_COLOR,ESP_023497_1395_RED,ESP_023787_1390_RED,PSP_003916_1390_COLOR","0,0,0,0,0"
502,"ESP_045560_2230_COLOR,ESP_045560_2230_RED","0,0"
1034,"ESP_023787_1390_COLOR,ESP_023787_1390_RED,ESP_032556_1390_COLOR,ESP_032556_1390_RED,ESP_041299_1390_COLOR,ESP_041299_1390_RED,ESP_055263_1385_COLOR,ESP_055263_1385_RED","0,0,0,0,0,0,0,0"
501,"ESP_011974_2220_COLOR,ESP_011974_2220_RED,PSP_002098_2220_RED,ESP_020756_2220_RED,ESP_020822_2220_COLOR,ESP_020822_2220_RED,ESP_036685_2220_COLOR,ESP_036685_2220_RED,ESP_049542_2220_COLOR,ESP_049542_2220_RED,ESP_050175_2220_COLOR,ESP_050175_2220_RED,PSP_002098_2220_COLOR,ESP_055845_2220_RED,ESP_056188_2220_RED,ESP_060197_2220_COLOR,ESP_060197_2220_RED","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1212,ESP_013254_1480_RED,0
631,"ESP_035934_2215_COLOR,ESP_035934_2215_RED","0,0"
469,"ESP_016233_2295_COLOR,ESP_016233_2295_RED","0,0"
636,"ESP_042844_2270_COLOR,ESP_042844_2270_RED","0,0"
465,"ESP_049199_2210_COLOR,ESP_049199_2210_RED","0,0"
464,"ESP_049621_2210_COLOR,ESP_049621_2210_RED,ESP_049766_2210_COLOR,ESP_049766_2210_RED","0,0,0,0"
467,"ESP_049199_2210_RED,ESP_051322_2210_COLOR,ESP_051322_2210_RED","0,0,0"
466,"ESP_049199_2210_RED,ESP_051322_2210_COLOR,ESP_051322_2210_RED","0,0,0"
461,"ESP_057797_2220_COLOR,ESP_057797_2220_RED","0,0"
900,"ESP_014396_1415_COLOR,ESP_014396_1415_RED,ESP_017363_1420_COLOR,ESP_017363_1420_RED,PSP_004019_1420_RED,PSP_004085_1420_RED,ESP_023033_1420_COLOR,ESP_023033_1420_RED,ESP_026501_1420_COLOR,ESP_026501_1420_RED,ESP_027134_1420_COLOR,ESP_027134_1420_RED,ESP_032369_1420_COLOR,ESP_032369_1420_RED,ESP_036338_1420_COLOR,ESP_036338_1420_RED,ESP_036549_1420_COLOR,ESP_036549_1420_RED,ESP_036905_1420_COLOR,ESP_036905_1420_RED,ESP_050329_1420_COLOR,ESP_050329_1420_RED,PSP_004019_1420_COLOR,PSP_004085_1420_COLOR,ESP_057727_1420_COLOR,ESP_057727_1420_RED","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
463,"ESP_019490_2210_RED,ESP_037542_2210_COLOR,ESP_037542_2210_RED,ESP_045784_2210_COLOR,ESP_045784_2210_RED,ESP_055924_2210_COLOR,ESP_055924_2210_RED","0,0,0,0,0,0,0"
462,"ESP_057797_2220_COLOR,ESP_057797_2220_RED","0,0"
901,"ESP_056751_1340_COLOR,ESP_056751_1340_RED","0,0"
168,"ESP_018431_2270_RED,PSP_007223_2270_COLOR,PSP_007223_2270_RED,ESP_019077_2270_RED,ESP_051265_2265_RED","0,0,0,0,0"
169,"PSP_007223_2270_RED,ESP_051265_2265_RED","0,0"
164,"ESP_056764_2165_COLOR,ESP_056764_2165_RED","0,0"
165,"ESP_056764_2165_COLOR,ESP_056764_2165_RED,ESP_058729_2170_COLOR,ESP_058729_2170_RED,ESP_059006_2170_COLOR,ESP_059006_2170_RED","0,0,0,0,0,0"
160,"ESP_056764_2165_COLOR,ESP_056764_2165_RED","0,0"
161,"ESP_019354_2170_RED,PSP_009583_2165_COLOR,PSP_009583_2165_RED,ESP_027213_2170_RED,ESP_060140_2170_COLOR,ESP_060140_2170_RED,ESP_060430_2170_COLOR,ESP_060430_2170_RED","0,0,0,0,0,0,0,0"
162,"PSP_009583_2165_RED,ESP_027213_2170_COLOR,ESP_027213_2170_RED,ESP_060430_2170_RED","0,0,0,0"
964,"ESP_023523_1440_COLOR,ESP_023523_1440_RED","0,0"
965,"ESP_023523_1440_COLOR,ESP_023523_1440_RED,ESP_025646_1440_COLOR,ESP_025646_1440_RED","0,0,0,0"
966,"ESP_025646_1440_COLOR,ESP_025646_1440_RED","0,0"
967,"ESP_025646_1440_COLOR,ESP_025646_1440_RED","0,0"
960,"ESP_023523_1440_COLOR,ESP_023523_1440_RED,ESP_024657_1440_RED","0,0,0"
961,"ESP_023523_1440_RED,ESP_024657_1440_COLOR,ESP_024657_1440_RED","0,0,0"
962,"ESP_023523_1440_RED,ESP_024657_1440_COLOR,ESP_024657_1440_RED","0,0,0"
963,"ESP_024657_1440_COLOR,ESP_024657_1440_RED","0,0"
968,"ESP_025224_1440_RED,ESP_025646_1440_RED","0,0"
969,"ESP_025224_1440_COLOR,ESP_025224_1440_RED","0,0"
1106,PSP_004813_1450_RED,0
1107,"PSP_001635_1445_RED,PSP_001978_1445_RED,PSP_003112_1445_RED,ESP_020425_1445_COLOR,ESP_020425_1445_RED,ESP_028482_1445_COLOR,ESP_028482_1445_RED,ESP_036921_1445_COLOR,ESP_036921_1445_RED,ESP_037343_1445_COLOR,ESP_037343_1445_RED,ESP_048143_1445_COLOR,ESP_048143_1445_RED,ESP_048222_1445_RED,PSP_001635_1445_COLOR,PSP_003112_1445_COLOR,PSP_001978_1445_COLOR","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
935,"ESP_023536_1405_COLOR,ESP_023536_1405_RED,ESP_037553_1405_COLOR,ESP_037553_1405_RED","0,0,0,0"
934,"ESP_023536_1405_RED,ESP_037553_1405_COLOR,ESP_037553_1405_RED","0,0,0"
1108,"PSP_001635_1445_RED,PSP_001978_1445_RED,PSP_003112_1445_RED,ESP_020425_1445_RED,ESP_028482_1445_RED,ESP_037343_1445_RED,ESP_048143_1445_RED,ESP_048222_1445_COLOR,ESP_048222_1445_RED,ESP_048789_1445_COLOR,ESP_048789_1445_RED","0,0,0,0,0,0,0,0,0,0,0"
1109,"ESP_048222_1445_COLOR,ESP_048222_1445_RED,ESP_048789_1445_COLOR,ESP_048789_1445_RED","0,0,0,0"
1096,"ESP_060934_1420_COLOR,ESP_060934_1420_RED","0,0"
876,"ESP_012917_1365_COLOR,ESP_012917_1365_RED,PSP_007366_1360_RED,ESP_024732_1360_RED,ESP_028055_1365_COLOR,ESP_028055_1365_RED,ESP_040490_1365_COLOR,ESP_040490_1365_RED,ESP_047281_1365_COLOR,ESP_047281_1365_RED","0,0,0,0,0,0,0,0,0,0"
872,"ESP_048006_1370_COLOR,ESP_048006_1370_RED,ESP_055100_1370_COLOR,ESP_055100_1370_RED","0,0,0,0"
870,"ESP_013919_1410_COLOR,ESP_013919_1410_RED,ESP_016675_1410_COLOR,ESP_016675_1410_RED,ESP_052120_1410_COLOR,ESP_052120_1410_RED","0,0,0,0,0,0"
871,"ESP_036995_1410_COLOR,ESP_036995_1410_RED","0,1"
1242,"PSP_006807_1395_COLOR,PSP_006807_1395_RED","0,0"
9,"ESP_044430_2285_COLOR,ESP_044430_2285_RED","0,0"
891,"ESP_047585_1335_RED,ESP_059242_1335_RED,ESP_059453_1335_COLOR,ESP_059453_1335_RED","0,0,0,0"
893,"ESP_048271_1370_COLOR,ESP_048271_1370_RED,ESP_057449_1370_COLOR,ESP_057449_1370_RED","0,0,0,0"
894,"ESP_048271_1370_COLOR,ESP_048271_1370_RED,ESP_057449_1370_RED","0,1,0"
897,"ESP_033964_1410_COLOR,ESP_033964_1410_RED","0,0"
898,ESP_011811_1395_RED,0
899,"ESP_038408_1450_RED,ESP_049999_1450_COLOR,ESP_049999_1450_RED","0,0,0"
1199,PSP_002033_1325_RED,0
1277,"ESP_013528_1380_COLOR,ESP_013528_1380_RED,ESP_013673_1380_COLOR,ESP_013673_1380_RED,ESP_016640_1380_RED,ESP_016706_1380_RED,PSP_005419_1380_RED,PSP_005696_1380_RED","0,0,0,0,0,0,0,0"
356,ESP_049502_2230_RED,0
355,"ESP_017024_2230_COLOR,ESP_017024_2230_RED,ESP_017314_2230_COLOR,ESP_017314_2230_RED","0,0,0,0"
354,"ESP_017024_2230_COLOR,ESP_017024_2230_RED,ESP_017314_2230_COLOR,ESP_017314_2230_RED","0,0,0,0"
950,"PSP_002320_1415_RED,PSP_003243_1415_RED,ESP_022745_1415_COLOR,ESP_022745_1415_RED,ESP_026002_1415_COLOR,ESP_026002_1415_RED,ESP_041971_1415_COLOR,ESP_041971_1415_RED","0,0,0,0,0,0,0,0"
807,"ESP_037586_1290_COLOR,ESP_037586_1290_RED","0,0"
