CatNum,HiRISE_img,ContainsArr
1033,"ESP_041299_1390_ESP_032556_1390_RED_ANAGLYPH,ESP_044411_1390_ESP_035391_1390_RED_ANAGLYPH","0,0"
1030,"ESP_020741_1445_ESP_020886_1445_RED_ANAGLYPH,ESP_023365_1445_ESP_023655_1445_RED_ANAGLYPH","0,0"
1031,ESP_044411_1390_ESP_035391_1390_RED_ANAGLYPH,0
1036,ESP_041299_1390_ESP_032556_1390_RED_ANAGLYPH,0
1037,ESP_041299_1390_ESP_032556_1390_RED_ANAGLYPH,0
500,ESP_016642_2215_ESP_017710_2215_RED_ANAGLYPH,0
501,"ESP_020822_2220_ESP_020756_2220_RED_ANAGLYPH,ESP_033784_2220_ESP_034074_2220_RED_ANAGLYPH,PSP_010695_2225_PSP_006278_2225_RED_ANAGLYPH","0,0,0"
510,PSP_010695_2225_PSP_006278_2225_RED_ANAGLYPH,0
425,ESP_020835_2215_ESP_020558_2215_RED_ANAGLYPH,0
757,ESP_013850_1415_ESP_013639_1415_RED_ANAGLYPH,0
468,ESP_049621_2210_ESP_049766_2210_RED_ANAGLYPH,0
464,ESP_049621_2210_ESP_049766_2210_RED_ANAGLYPH,0
759,ESP_013850_1415_ESP_013639_1415_RED_ANAGLYPH,0
466,ESP_049621_2210_ESP_049766_2210_RED_ANAGLYPH,0
528,ESP_052285_2255_ESP_052509_2255_RED_ANAGLYPH,0
168,"ESP_018431_2270_ESP_019077_2270_RED_ANAGLYPH,ESP_018431_2270_PSP_007223_2270_RED_ANAGLYPH","0,0"
169,"ESP_018431_2270_ESP_019077_2270_RED_ANAGLYPH,ESP_018431_2270_PSP_007223_2270_RED_ANAGLYPH","0,0"
164,ESP_059006_2170_ESP_058729_2170_RED_ANAGLYPH,0
165,ESP_059006_2170_ESP_058729_2170_RED_ANAGLYPH,0
160,ESP_059006_2170_ESP_058729_2170_RED_ANAGLYPH,0
161,ESP_060140_2170_ESP_060430_2170_RED_ANAGLYPH,0
1026,"ESP_048960_1385_ESP_049105_1385_RED_ANAGLYPH,ESP_060736_1385_PSP_007832_1385_RED_ANAGLYPH","0,0"
18,"ESP_043560_2220_ESP_043283_2220_RED_ANAGLYPH,ESP_043771_2225_ESP_043705_2225_RED_ANAGLYPH","0,0"
1282,ESP_059338_1370_ESP_058916_1370_RED_ANAGLYPH,0
1029,"ESP_020741_1445_ESP_020886_1445_RED_ANAGLYPH,ESP_023365_1445_ESP_023655_1445_RED_ANAGLYPH","0,0"
1089,ESP_020860_1420_ESP_020794_1420_RED_ANAGLYPH,0
1106,ESP_032385_1455_ESP_024328_1455_RED_ANAGLYPH,0
529,ESP_052285_2255_ESP_052509_2255_RED_ANAGLYPH,0
390,PSP_009020_2210_PSP_008519_2210_RED_ANAGLYPH,0
935,ESP_029536_1400_ESP_020846_1400_RED_ANAGLYPH,0
721,ESP_053789_2165_PSP_009773_2165_RED_ANAGLYPH,0
659,PSP_007795_2175_PSP_009588_2175_RED_ANAGLYPH,0
1058,ESP_016271_1475_ESP_016416_1475_RED_ANAGLYPH,0
1108,"PSP_001978_1445_PSP_001635_1445_RED_ANAGLYPH,ESP_048789_1445_ESP_048222_1445_RED_ANAGLYPH","0,0"
1109,"PSP_001978_1445_PSP_001635_1445_RED_ANAGLYPH,ESP_048789_1445_ESP_048222_1445_RED_ANAGLYPH","0,0"
1103,ESP_028983_1410_ESP_028561_1410_RED_ANAGLYPH,0
945,"ESP_020121_1410_ESP_020055_1410_RED_ANAGLYPH,PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH","0,0"
155,ESP_060984_2190_ESP_035362_2190_RED_ANAGLYPH,0
156,ESP_058795_2155_ESP_059507_2155_RED_ANAGLYPH,0
159,"ESP_059296_2160_ESP_058874_2160_RED_ANAGLYPH,ESP_058795_2155_ESP_059507_2155_RED_ANAGLYPH,ESP_060773_2160_ESP_060707_2160_RED_ANAGLYPH","0,0,0"
1289,"ESP_046890_1355_PSP_003217_1355_RED_ANAGLYPH,ESP_057426_1350_ESP_057083_1350_RED_ANAGLYPH","0,0"
1207,"ESP_056967_1480_ESP_057178_1480_RED_ANAGLYPH,ESP_058576_1480_ESP_058866_1480_RED_ANAGLYPH","0,0"
1206,"ESP_056967_1480_ESP_057178_1480_RED_ANAGLYPH,ESP_058576_1480_ESP_058866_1480_RED_ANAGLYPH","0,0"
551,ESP_035327_2255_ESP_035828_2255_RED_ANAGLYPH,0
1200,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
1202,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
1196,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
1198,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
1199,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
1051,PSP_002782_1405_PSP_001938_1405_RED_ANAGLYPH,0
1054,"ESP_033400_1390_ESP_032978_1390_RED_ANAGLYPH,ESP_041299_1390_ESP_032556_1390_RED_ANAGLYPH,ESP_033901_1390_ESP_042512_1390_RED_ANAGLYPH,ESP_044411_1390_ESP_035391_1390_RED_ANAGLYPH","0,0,0,0"
1057,ESP_016271_1475_ESP_016416_1475_RED_ANAGLYPH,0
876,ESP_024732_1360_PSP_007366_1360_RED_ANAGLYPH,0
950,PSP_003243_1415_PSP_002320_1415_RED_ANAGLYPH,0
952,"ESP_020121_1410_ESP_020055_1410_RED_ANAGLYPH,PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,PSP_003243_1415_PSP_002320_1415_RED_ANAGLYPH","0,0,0"
42,"ESP_016673_2255_ESP_017741_2255_RED_ANAGLYPH,ESP_017807_2255_ESP_018453_2255_RED_ANAGLYPH","0,0"
809,ESP_022488_1300_ESP_022422_1300_RED_ANAGLYPH,0
1197,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
41,"ESP_016673_2255_ESP_017741_2255_RED_ANAGLYPH,ESP_017807_2255_ESP_018453_2255_RED_ANAGLYPH","0,0"
1,ESP_034287_2185_ESP_035078_2185_RED_ANAGLYPH,0
1110,ESP_024315_1435_ESP_031818_1435_RED_ANAGLYPH,0
1298,"PSP_001978_1445_PSP_001635_1445_RED_ANAGLYPH,ESP_048789_1445_ESP_048222_1445_RED_ANAGLYPH","0,0"
1299,"PSP_001978_1445_PSP_001635_1445_RED_ANAGLYPH,ESP_048789_1445_ESP_048222_1445_RED_ANAGLYPH","0,0"
5,"ESP_017778_2200_ESP_018279_2200_RED_ANAGLYPH,ESP_049887_2205_ESP_049544_2205_RED_ANAGLYPH","0,0"
324,"PSP_008308_2160_PSP_008888_2160_RED_ANAGLYPH,PSP_008743_2155_PSP_009033_2155_RED_ANAGLYPH,PSP_008954_2155_PSP_008598_2155_RED_ANAGLYPH","0,0,0"
1292,"ESP_013001_1415_ESP_013146_1415_RED_ANAGLYPH,ESP_020293_1410_ESP_016047_1410_RED_ANAGLYPH,ESP_031119_1405_ESP_031264_1405_RED_ANAGLYPH","0,0,0"
934,"ESP_029536_1400_ESP_020846_1400_RED_ANAGLYPH,ESP_033584_1405_ESP_033518_1405_RED_ANAGLYPH","0,0"
1290,ESP_060736_1385_PSP_007832_1385_RED_ANAGLYPH,0
1291,ESP_060736_1385_PSP_007832_1385_RED_ANAGLYPH,0
1297,ESP_039018_1400_ESP_039519_1400_RED_ANAGLYPH,0
744,PSP_005319_1245_PSP_003842_1245_RED_ANAGLYPH,0
